nome_da_uc;nota_pessoal_mean;nota_pessoal_std;nota_equipamento_mean;nota_equipamento_std;nota_capacidade_mean;nota_capacidade_std;nota_recurso_mean;nota_recurso_std;nota_apoio_mean;nota_apoio_std;cnuc;bioma
AREA DE PROTECAO AMBIENTAL ALDEIA-BEBERIBE;0.4722222222222222;0.18959881966484035;0.625;0.1767766952966369;0.5277777777777778;0.14574577203253436;0.625;0.2745316868028599;0.5555555555555556;0.10694815798662465;0000.26.1928;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL ANHATOMIRIM;0.8;0.140152977645347;0.8;0.140152977645347;0.9166666666666666;0.12198750911856666;0.8;0.19364916731037085;0.23333333333333334;0.2749458821208968;0000.00.0001;MARINHO
AREA DE PROTECAO AMBIENTAL BACIA DO COBRE / SAO BARTOLOMEU;0.4411764705882353;0.3369139792465797;0.6470588235294118;0.35420270866204484;0.6470588235294118;0.33141297322755703;0.47058823529411764;0.4228101019996343;0.22058823529411764;0.21437323142813605;0000.29.0321;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL BACIA DO PARAIBA DO SUL;0.6029411764705882;0.23483410915693106;0.6617647058823529;0.17547205240855474;0.6764705882352942;0.21221867190679133;0.6323529411764706;0.23581055457094963;0.25;0.25;0000.00.1521;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL BACIA DO RIO DE JANEIRO;0.5416666666666666;0.3679900360969936;0.7916666666666666;0.18819316317727025;0.75;0.15811388300841897;0.8333333333333334;0.30276503540974914;0.25;0.15811388300841897;0000.29.0305;CERRADO
AREA DE PROTECAO AMBIENTAL BAIA DE CAMAMU;0.25;;0.75;;0.75;;0.0;;0.0;;0000.29.0328;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL BAIA DE TODOS OS SANTOS;0.96875;0.08838834764831845;0.96875;0.08838834764831845;1.0;0.0;0.875;0.2672612419124244;0.0625;0.11572751247156893;0000.29.0320;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL BARRA DO RIO MAMANGUAPE;0.3076923076923077;0.10963225241337865;0.4423076923076923;0.18125276302049603;0.6346153846153846;0.19406250645154619;0.3076923076923077;0.18125276302049606;0.19230769230769232;0.18125276302049606;0000.00.0007;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL CAMINHOS ECOLOGICOS DA BOA ESPERANCA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0000.29.0301;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL CARAIVA/ TRANCOSO;0.625;0.14433756729740643;0.8125;0.23935677693908453;0.9375;0.125;0.6875;0.4732423621500228;0.25;0.2041241452319315;0000.29.0310;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL CARSTE DA LAGOA SANTA;0.6;0.21081851067789195;0.825;0.20581815058714115;0.975;0.07905694150420949;0.7;0.3073181485764296;0.175;0.2898754521821014;0000.00.0020;CERRADO
AREA DE PROTECAO AMBIENTAL CAVERNAS DO PERUACU;0.2875;0.09158688713313082;0.6375;0.189788663629062;0.675;0.20032867729650794;0.3125;0.26748093881915946;0.375;0.22213082915965965;0000.00.0002;CERRADO
AREA DE PROTECAO AMBIENTAL CHAPADA DO ARARIPE;0.475;0.24197651038674675;0.8;0.22360679774997896;0.8125;0.21267407730585014;0.6625;0.32721914433763294;0.35;0.2051956704170308;0000.00.0008;CAATINGA
AREA DE PROTECAO AMBIENTAL COSTA DAS ALGAS;0.39705882352941174;0.25091743427575813;0.8529411764705882;0.1988015563911143;0.7352941176470589;0.1868862503991005;0.6764705882352942;0.46573787123862104;0.29411764705882354;0.3334864844249579;0000.00.1912;MARINHO
AREA DE PROTECAO AMBIENTAL COSTA DE ITACARE/ SERRA GRANDE;0.42857142857142855;0.31339158526400435;0.35714285714285715;0.2834733547569204;0.8571428571428571;0.1336306209562122;0.25;0.28867513459481287;0.5;0.3535533905932738;0000.29.0309;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL COSTA DOS CORAIS;0.6125;0.1715831852883149;0.675;0.23084512921915964;0.825;0.16423667133294656;0.7375;0.286482754142466;0.4125;0.20318192522181222;0000.00.0009;MARINHO
AREA DE PROTECAO AMBIENTAL DA ARARINHA AZUL;0.55;0.270581384641083;0.6833333333333333;0.19970215917949508;0.7333333333333333;0.1759328876372492;0.6166666666666667;0.2968084198523318;0.2833333333333333;0.1599851183555461;0000.00.3696;CAATINGA
AREA DE PROTECAO AMBIENTAL DA BACIA DO RIO DESCOBERTO;0.3125;0.15539539012701525;0.7083333333333334;0.09731236802019039;0.7083333333333334;0.14433756729740646;0.4791666666666667;0.2709061673627079;0.5416666666666666;0.27866021451135636;0000.00.0003;CERRADO
AREA DE PROTECAO AMBIENTAL DA BACIA DO RIO SAO BARTOLOMEU;0.25;;0.0;;0.25;;0.0;;0.0;;0000.00.0004;CERRADO
AREA DE PROTECAO AMBIENTAL DA BACIA DO RIO SAO JOAO - MICO LEAO;0.44642857142857145;0.2004459314343183;0.9821428571428571;0.06681531047810609;0.9642857142857143;0.0907841299003204;0.7678571428571429;0.332014331744153;0.21428571428571427;0.29183014779976924;0000.00.0005;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DA BACIA DOS RIBEIROES DO GAMA E CABECA DE VEADO;0.25;;0.25;;0.25;;0.25;;0.0;;0000.53.1639;CERRADO
AREA DE PROTECAO AMBIENTAL DA BALEIA FRANCA;0.75;0.16222142113076254;0.8625;0.2625156636930652;0.9625;0.09158688713313082;0.9375;0.11106541457982984;0.475;0.19701723141310307;0000.00.0006;MARINHO
AREA DE PROTECAO AMBIENTAL DA BICA DO IPU;0.6111111111111112;0.37595195076105903;0.8888888888888888;0.24588110203891078;0.6388888888888888;0.37595195076105903;0.625;0.41346811527969257;0.041666666666666664;0.09587062360592132;0000.23.0954;CAATINGA
AREA DE PROTECAO AMBIENTAL DA FAZENDINHA;0.5714285714285714;0.12198750911856664;0.5357142857142857;0.09449111825230683;0.7142857142857143;0.09449111825230681;0.39285714285714285;0.3181045051401759;0.42857142857142855;0.1889822365046136;0000.16.0886;AMAZONIA
AREA DE PROTECAO AMBIENTAL DA LAGOA DA JIJOCA;0.425;0.23717082451262844;0.775;0.18446619684315546;0.625;0.21245914639969937;0.625;0.2946278254943948;0.625;0.17677669529663687;0000.23.0962;CAATINGA
AREA DE PROTECAO AMBIENTAL DA LAGOA DO URUAU;0.734375;0.24947862299871174;0.765625;0.11063265039459796;0.984375;0.06249999999999999;0.6875;0.1707825127659933;0.390625;0.2230237281845439;0000.23.0953;CAATINGA
AREA DE PROTECAO AMBIENTAL DA MARITUBA DO PEIXE;0.425;0.23717082451262844;0.425;0.26483747636784505;0.45;0.19720265943665385;0.225;0.18446619684315546;0.475;0.18446619684315546;0000.27.0921;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DA SERRA DA ARATANHA;0.45454545454545453;0.10112997936948631;0.5681818181818182;0.1965613482767241;0.7045454545454546;0.15075567228888187;0.4772727272727273;0.13483997249264845;0.5454545454545454;0.21846572437632575;0000.23.0948;CAATINGA
AREA DE PROTECAO AMBIENTAL DA SERRA DE BATURITE;0.6333333333333333;0.26502470684465484;0.5666666666666667;0.19970215917949508;0.6666666666666666;0.2249338527106093;0.21666666666666667;0.3114864515894865;0.5333333333333333;0.18580583823930164;0000.23.0946;CAATINGA
AREA DE PROTECAO AMBIENTAL DA SERRA DO OURO;0.7333333333333333;0.22092877542213418;0.5333333333333333;0.26502470684465484;0.8833333333333333;0.1599851183555461;0.5666666666666667;0.22092877542213418;0.5166666666666667;0.19970215917949508;0000.29.1569;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DA SERRA DOURADA;0.125;0.14433756729740643;0.125;0.25;0.9375;0.125;0.3125;0.47324236215002285;0.0625;0.125;0000.52.1749;CERRADO
AREA DE PROTECAO AMBIENTAL DAS DUNAS DA LAGOINHA;0.6111111111111112;0.18162078931419473;0.7777777777777778;0.1502313031443329;0.8055555555555556;0.16666666666666666;0.7222222222222222;0.2916666666666667;0.3055555555555556;0.3254270698294439;0000.23.0958;CAATINGA
AREA DE PROTECAO AMBIENTAL DAS DUNAS DE PARACURU;0.4090909090909091;0.30151134457776363;0.7954545454545454;0.21846572437632575;0.5454545454545454;0.33200492876954807;0.8181818181818182;0.22613350843332272;0.5681818181818182;0.22613350843332275;0000.23.0957;CAATINGA
AREA DE PROTECAO AMBIENTAL DAS DUNAS DO LITORAL OESTE;0.25;0.0;0.35;0.13693063937629152;0.25;0.0;0.1;0.13693063937629155;0.75;0.0;0000.23.0950;CAATINGA
AREA DE PROTECAO AMBIENTAL DAS NASCENTES DE ARAGUAINA;0.425;0.23084512921915967;0.375;0.2628287415189234;0.625;0.23647632573172933;0.35;0.3077935056255462;0.1875;0.2795084971874737;0000.17.1491;CERRADO
AREA DE PROTECAO AMBIENTAL DAS NASCENTES DO RIO VERMELHO;0.5;0.12500000000000003;0.9444444444444444;0.16666666666666666;0.7222222222222222;0.23199018178458422;0.7222222222222222;0.23199018178458425;0.4444444444444444;0.24295632895188754;0000.00.0028;CERRADO
AREA DE PROTECAO AMBIENTAL DE CAFURINGA;0.25;;0.25;;0.25;;0.0;;0.75;;0000.53.1640;CERRADO
AREA DE PROTECAO AMBIENTAL DE CAIRUCU;0.53125;0.2212653007891959;0.875;0.18257418583505539;0.828125;0.11967838846954225;0.703125;0.3057606634826222;0.359375;0.3023346655611956;0000.00.0013;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE CANANEIA-IGUAPE-PERUIBE;0.6041666666666666;0.3100281023430364;0.6875;0.21650635094610965;0.8125;0.21650635094610965;0.7083333333333334;0.29835407071992753;0.375;0.2919371040605711;0000.00.0014;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE FERNANDO DE NORONHA;0.3125;0.1110654145798298;0.4875;0.18978866362906205;0.4125;0.18628995509264862;0.5375;0.18628995509264867;0.35;0.17013926184468015;0000.00.0015;MARINHO
AREA DE PROTECAO AMBIENTAL DE GUADALUPE;0.5277777777777778;0.26352313834736496;0.6111111111111112;0.13176156917368248;0.7222222222222222;0.19543398999264291;0.6388888888888888;0.2534484387624258;0.08333333333333333;0.125;0000.26.0967;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE GUAPI-MIRIM;0.7625;0.20639448687047413;0.925;0.14281014264436986;0.9125;0.14678573715309992;0.825;0.23084512921915967;0.2125;0.28417702044213294;0000.00.0016;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE GUARAQUECABA;0.5625;0.2910394257972982;0.9125;0.14678573715309995;0.8125;0.19659937891426232;0.675;0.27023381688729053;0.3875;0.286482754142466;0000.00.0017;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE MASSAMBABA;0.16666666666666666;0.125;0.3888888888888889;0.3333333333333333;0.25;0.3061862178478973;0.1111111111111111;0.2534484387624258;0.3611111111111111;0.3090082702956526;0000.33.1514;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE MURICI;0.7666666666666667;0.2749458821208968;0.6833333333333333;0.22092877542213418;0.8666666666666667;0.26502470684465484;0.6166666666666667;0.22886885410853172;0.1;0.2638993314558738;0000.27.0923;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE PETROPOLIS;0.8;0.14015297764534704;0.7833333333333333;0.20845234695819798;0.9166666666666666;0.1543033499620919;0.55;0.3017804310611087;0.5166666666666667;0.1759328876372492;0000.00.0010;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE PIACABUCU;0.25;0.0;0.39285714285714285;0.1966989481173608;0.7857142857142857;0.36596252735569995;0.35714285714285715;0.1336306209562122;0.25;0.24999999999999997;0000.00.0018;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE SANTA CRUZ;0.5;0.25;0.5192307692307693;0.1233870291982062;1.0;0.0;0.6153846153846154;0.12971863041569268;0.6538461538461539;0.19198691194707612;0000.26.1929;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE SANTA RITA;0.23684210526315788;0.10116282977781402;0.18421052631578946;0.26143441475133733;0.7105263157894737;0.3147216351036884;0.02631578947368421;0.07882544191057643;0.34210526315789475;0.252907074444535;0000.27.0887;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DE SETIBA;0.5576923076923077;0.1812527630204961;0.6346153846153846;0.16505632294338118;0.8269230769230769;0.12009611535381536;0.7884615384615384;0.1386750490563073;0.4423076923076923;0.18125276302049606;0000.32.0338;MARINHO
AREA DE PROTECAO AMBIENTAL DE SIRINHAEM;0.25;0.0;0.3125;0.23935677693908455;0.75;0.0;0.25;0.2041241452319315;0.6875;0.12499999999999999;0000.26.0975;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DELTA DO PARNAIBA;0.4230769230769231;0.1576062929890288;0.9230769230769231;0.1576062929890288;0.75;0.14433756729740643;0.9807692307692307;0.06933752452815363;0.4423076923076923;0.18125276302049606;0000.00.0019;CERRADO
AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE SAO PEDRO E SAO PAULO;0.95;0.13078709094514923;0.95;0.17396309348461483;0.9625;0.09158688713313082;0.9875;0.055901699437494734;0.2;0.2378632955468772;0000.00.3643;MARINHO
AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE TRINDADE E MARTIM VAZ;0.8875;0.23612831034708312;0.9625;0.12234012123239821;0.9625;0.09158688713313082;1.0;0.0;0.15;0.22064498753952194;0000.00.3633;MARINHO
AREA DE PROTECAO AMBIENTAL DO BOQUEIRAO DA ONCA;0.5454545454545454;0.1876892983823871;0.8636363636363636;0.13055824196677338;0.75;0.15811388300841897;0.6590909090909091;0.32157283919679985;0.29545454545454547;0.1876892983823871;0000.00.3655;CAATINGA
AREA DE PROTECAO AMBIENTAL DO CATOLE E FERNAO VELHO;0.5909090909090909;0.23110406943429385;0.5909090909090909;0.25672765902623523;0.7727272727272727;0.23596995186213474;0.45454545454545453;0.18768929838238707;0.4318181818181818;0.11677484162422844;0000.27.0920;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL DO ESTUARIO DO RIO CEARA - RIO MARANGUAPINHO;0.6666666666666666;0.15430334996209194;0.6833333333333333;0.17593288763724918;0.75;0.1336306209562122;0.6833333333333333;0.19970215917949502;0.48333333333333334;0.1759328876372492;0000.23.0951;CAATINGA
AREA DE PROTECAO AMBIENTAL DO ESTUARIO DO RIO CURU;0.6388888888888888;0.3560001560548971;0.7777777777777778;0.1954339899926429;0.6666666666666666;0.3307189138830738;0.6944444444444444;0.3004626062886658;0.4444444444444444;0.3004626062886658;0000.23.0955;CAATINGA
AREA DE PROTECAO AMBIENTAL DO ESTUARIO DO RIO MUNDAU;0.5681818181818182;0.2522624895547565;0.75;0.22360679774997896;0.8409090909090909;0.1685499656158105;0.6590909090909091;0.3404542420195274;0.22727272727272727;0.28404545090850897;0000.23.0956;CAATINGA
AREA DE PROTECAO AMBIENTAL DO IGARAPE GELADO;0.25;0.0;0.25;0.0;0.25;0.0;0.4125;0.12234012123239822;0.4875;0.05590169943749474;0000.00.0022;AMAZONIA
AREA DE PROTECAO AMBIENTAL DO LAGAMAR DO CAUIPE;0.25;0.0;0.25;0.28867513459481287;0.4375;0.125;0.5;0.0;0.5;0.0;0000.23.0949;CAATINGA
AREA DE PROTECAO AMBIENTAL DO LAGO PARANOA;0.25;;0.25;;0.25;;0.0;;0.75;;0000.53.1636;CERRADO
AREA DE PROTECAO AMBIENTAL DO PLANALTO CENTRAL;0.6375;0.2217603020807542;0.975;0.07694837640638656;0.825;0.11754058649540683;0.9;0.12565617248750863;0.3875;0.2625156636930652;0000.00.0023;CERRADO
AREA DE PROTECAO AMBIENTAL DO RIO CURIAU;0.36363636363636365;0.17188791273808215;0.5;0.19364916731037085;0.5909090909090909;0.25672765902623523;0.29545454545454547;0.2919371040605711;0.3409090909090909;0.23110406943429387;0000.16.0293;AMAZONIA
AREA DE PROTECAO AMBIENTAL DO RIO PACOTI;0.6071428571428571;0.2834733547569204;0.6785714285714286;0.27817432013209337;1.0;0.0;0.5714285714285714;0.3450327796711771;0.2857142857142857;0.0944911182523068;0000.23.0959;CAATINGA
AREA DE PROTECAO AMBIENTAL DO RIO PRETO;0.75;0.2988071523335984;0.875;0.18898223650461363;0.875;0.13363062095621223;0.59375;0.49888268016782117;0.34375;0.12938729237669142;0000.29.1016;CERRADO
AREA DE PROTECAO AMBIENTAL DO TAPAJOS;0.5833333333333334;0.21650635094610968;0.9722222222222222;0.08333333333333333;0.8888888888888888;0.13176156917368245;0.6944444444444444;0.34860834438919813;0.3888888888888889;0.18162078931419473;0000.00.0268;AMAZONIA
AREA DE PROTECAO AMBIENTAL DOS CAMPOS DE MANICORE;0.35714285714285715;0.1966989481173608;0.6428571428571429;0.3779644730092272;1.0;0.0;0.39285714285714285;0.1966989481173608;0.17857142857142858;0.27817432013209337;0000.00.3407;AMAZONIA
AREA DE PROTECAO AMBIENTAL DUNAS E VEREDAS DO BAIXO MEDIO SAO FRANCISCO;0.4722222222222222;0.19543398999264291;0.4722222222222222;0.15023130314433286;0.6944444444444444;0.16666666666666666;0.6388888888888888;0.18162078931419473;0.1111111111111111;0.13176156917368248;0000.29.0317;CAATINGA
AREA DE PROTECAO AMBIENTAL ESTRADA PARQUE DE PIRAPUTANGA;0.4791666666666667;0.29112503822032876;0.5208333333333334;0.41912155610023066;0.5833333333333334;0.3077287274483318;0.6666666666666666;0.43082021842766455;0.4583333333333333;0.17943514064131835;0000.50.1579;CERRADO
AREA DE PROTECAO AMBIENTAL FERNAO DIAS;0.525;0.21306040655669756;0.7;0.1307870909451492;0.8125;0.17908759985284467;0.5125;0.23612831034708312;0.1125;0.23612831034708315;0000.31.0402;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL FOZ DO RIO SANTA TEREZA;0.25;;1.0;;0.75;;1.0;;0.5;;0000.17.1500;CERRADO
AREA DE PROTECAO AMBIENTAL GRUTAS DOS BREJOES / VEREDAS DO ROMAO GRAMACHO;0.95;0.10540925533894596;0.8;0.15811388300841894;0.95;0.10540925533894596;0.625;0.2429563289518875;0.45;0.19720265943665385;0000.29.0314;CAATINGA
AREA DE PROTECAO AMBIENTAL GUAIBIM;0.625;0.5303300858899106;0.75;0.3535533905932738;0.75;0.3535533905932738;0.5;0.7071067811865476;0.0;0.0;0000.29.0303;MARINHO-COSTEIRO
AREA DE PROTECAO AMBIENTAL IBIRAPUITA;0.3625;0.23612831034708312;0.5875;0.25999746962331444;0.5125;0.31907555614041605;0.2125;0.3371221081291966;0.3125;0.1965993789142623;0000.00.0021;PAMPA
AREA DE PROTECAO AMBIENTAL IGARAPE SAO FRANCISCO;0.578125;0.25361962989222003;0.453125;0.36763602924631855;0.671875;0.25361962989222003;0.5625;0.3476108935769035;0.34375;0.34003676271838607;0000.12.0940;AMAZONIA
AREA DE PROTECAO AMBIENTAL ILHA DO BANANAL/CANTAO;0.4861111111111111;0.20059144574127574;0.6805555555555556;0.14362828749003542;0.5833333333333334;0.14852213144650117;0.5;0.22687130324325752;0.3333333333333333;0.22687130324325752;0000.17.1501;CERRADO
AREA DE PROTECAO AMBIENTAL ILHAS E VARZEAS DO RIO PARANA;0.6428571428571429;0.25408746439059043;0.7678571428571429;0.24931224078771866;0.8035714285714286;0.14473355588045986;0.48214285714285715;0.3598114585644623;0.30357142857142855;0.24374031398055732;0000.00.0025;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL JALAPAO;0.4861111111111111;0.31473871308807866;0.5555555555555556;0.26506874185481916;0.9166666666666666;0.12126781251816648;0.5555555555555556;0.2650687418548191;0.2777777777777778;0.22506353496566658;0000.17.1499;CERRADO
AREA DE PROTECAO AMBIENTAL LAGO DE PALMAS;0.85;0.1290994448735806;0.925;0.12076147288491197;0.875;0.13176156917368248;0.85;0.12909944487358055;0.3;0.15811388300841897;0000.17.1497;CERRADO
AREA DE PROTECAO AMBIENTAL LAGO DE PEDRA DO CAVALO;0.6666666666666666;0.2581988897471611;0.9166666666666666;0.2041241452319315;1.0;0.0;0.9583333333333334;0.10206207261596575;0.08333333333333333;0.2041241452319315;0000.29.0318;CAATINGA
AREA DE PROTECAO AMBIENTAL LAGO DE PEIXE/ANGICAL;0.25;;1.0;;1.0;;0.0;;0.0;;0000.17.1494;CERRADO
AREA DE PROTECAO AMBIENTAL LAGO DE SAO SALVADOR DO TOCANTINS, PARANA E PALMEIROPOLIS;0.25;;1.0;;1.0;;0.0;;0.0;;0000.17.1492;CERRADO
AREA DE PROTECAO AMBIENTAL LAGO DO AMAPA;0.5;0.26901379342448517;0.7125;0.36522343557709547;0.8875;0.15120132970732486;0.3125;0.39632356531129037;0.175;0.25777387071045943;0000.12.0941;AMAZONIA
AREA DE PROTECAO AMBIENTAL LAGOA DE ITAPARICA;0.8125;0.11572751247156891;0.625;0.32732683535398854;0.84375;0.18600595228571123;0.78125;0.20863074009907004;0.375;0.23145502494313785;0000.29.0329;CAATINGA
AREA DE PROTECAO AMBIENTAL LAGOA ENCANTADA;0.59375;0.2393567769390845;0.4375;0.25;0.71875;0.125;0.3125;0.35939764421413045;0.390625;0.24098322901535424;0000.29.0312;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL LAGOAS DE GUARAJUBA;0.5;0.25;0.5;0.4330127018922193;0.8333333333333334;0.14433756729740643;0.4166666666666667;0.5204164998665332;0.3333333333333333;0.14433756729740646;0000.29.0316;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL LAGOAS E DUNAS DO ABAETE;0.35714285714285715;0.1336306209562122;0.5357142857142857;0.22493385271060937;0.6071428571428571;0.2439750182371333;0.35714285714285715;0.2439750182371333;0.42857142857142855;0.23779743280283547;0000.29.0315;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL LITORAL NORTE;0.65625;0.1547847968417226;0.75;0.12909944487358055;1.0;0.0;0.65625;0.2393567769390845;0.25;0.2581988897471611;0000.29.0323;MATA ATLANTICA
AREA DE PROTECAO AMBIENTAL MANGUE SECO;0.75;0.0;0.7;0.11180339887498947;0.7;0.11180339887498947;0.8;0.2091650066335189;0.5;0.0;0000.29.0326;MARINHO-COSTEIRO
AREA DE PROTECAO AMBIENTAL MARIMBUS / IRAQUARA;0.7625;0.28648275414246605;0.775;0.2552088927670202;0.825;0.2577738707104594;0.775;0.3024026594146497;0.2625;0.29774370822819024;0000.29.0311;CAATINGA
AREA DE PROTECAO AMBIENTAL MARINHA RECIFES SERRAMBI;0.041666666666666664;0.10206207261596575;0.0;0.0;0.20833333333333334;0.29226129861250305;0.125;0.30618621784789724;0.5833333333333334;0.30276503540974914;0000.26.3751;MARINHO
